,replyid,sourceid,content,authorid,author,supports,showTime
11739,115085,150856,我个人觉得吧，充电桩是与BMS通讯的。如果BMS失灵不能停止充电，那么，BMS告诉充电桩的电池状态还是可信的吗？这个时候BMS失灵可能告诉充电桩的数据本身可能就是错误的，,253237,我,0,2020-12-30 16:15:45
11740,115086,150856,其实应该在冲到90的时候断电结算会更加提高电桩的利用率，好多车最后的10％能充1个小时，太耽误时间了。,140750,李宏林,0,2020-12-30 16:12:03
11741,115087,150854,期货。多久难说。[嘿哈],228125,村,0,2020-12-30 18:07:53
11742,115088,150854,大众终于干了点正事,225166,思维广与欢乐多,0,2020-12-30 17:27:57
11743,115089,150854,思路不错，速度也比交流快，就是损耗大，费用肯定不会低。,161494,毛毛,0,2020-12-30 16:28:31
11744,115090,150854,搬电机器人,252687,西帝没三分,0,2020-12-30 16:18:25
11745,115091,150853,不如把国家电网的服务费降降，服务费那末贵，有些桩子还没人管理,140750,李宏林,0,2020-12-30 16:49:50
11746,115092,150853,哇塞！这么大幅度啊……,162083,唐朝小唐,0,2020-12-30 16:38:54
11747,115093,150853,顺义区夜里0.76，算是最低的吧！,252675, 江山,0,2020-12-30 16:25:51
11748,115094,150853,我赶脚新能源车主不能受益，运营商不会下调的,140507,追梦人,0,2020-12-30 16:25:03
11749,115095,150853,充一次电便宜三毛钱。。。。。。还是在家里充的舒服,221483,陶朱沉鱼,0,2020-12-30 16:18:27
11750,115717,150852,这货敢用WLTP，400公里续航那是妥妥的。啥时候国产的电动车敢用WLTP，电动车算是普及了,157229,邦友活得精彩,1,2021-01-10 12:57:23
11751,115150,150851,真得多多关注零跑,175821,意玉,0,2021-01-01 14:38:18
11752,115079,150851,广州车展看了两天，已经确认了该车是35万内最具性价比的suv，没有之一，前双叉臂后五连杆悬挂，28个传感器，自研辅助驾驶芯片凌芯01，双芯片8.4t运算力，2930轴距，4.9秒双电机，550续航，价格在20万以内，你找第二款我看看？只有这款！！,125600,铭人,0,2020-12-29 19:27:13
11753,115065,150851,比亚迪20都还只有单电机 选装都不行 不讲武德零跑这是要乱拳打死老师傅,192162,小枫,0,2020-12-29 18:20:08
11754,115066,150851,交车时间太长，确实是在融资,252652,咬不碎的洋葱,0,2020-12-29 18:12:41
11755,115067,150851,如果坚持实现 它就稳稳前三了,213296,＊雪浪＊,0,2020-12-29 18:11:17
11756,115068,150851,这次ota不提了[微笑],138241,c60201,0,2020-12-29 17:38:40
11757,115070,150851,这样的产品，才能真正的改变汽车工业。,252712,哆啦,0,2020-12-29 17:38:10
11758,115071,150851,"很高兴看到又一家有潜力的国产，希望从零到一，稳稳发展越来越好。

搓搓手说点实在的，电车“配置再屌、低温撂倒”，离上市还有点时间，能不能研发个柴油加热，人和电池都能用的那种。要不然明年底冷风一来，会把车吹凉的",161032,二师兄,0,2020-12-29 17:29:57
11759,115072,150851,弄个t03类型的小suv还差不多,253084,逢君,0,2020-12-29 17:18:02
11760,115073,150851,16万的起步价，七十多度的大电池，超过2米9的轴距。很不错了,226303,陈俊一,0,2020-12-29 17:16:24
11761,115075,150851,不在消费者身上赚钱，在股市方面赚钱。？,138594, WEI,0,2020-12-29 17:02:22
11762,115076,150851,加油  零跑,113279,张海,0,2020-12-29 16:57:36
11763,115077,150851,怎么看怎么像融资手段呢？,181647,王尧斤,0,2020-12-29 16:53:49
11764,115078,150823,一眼看过去我以为换了宝马的双肾上来了[发呆]，不看品牌路上看了以为宝马又出新车了[抠鼻],227560,小黄黄黄黄黄黄黄黄黄,0,2020-12-29 17:57:51
11765,115029,150818,这样的侧滑门，家用也合适啊,162074,₀₃₅₅,0,2020-12-28 16:03:35
11766,115030,150818,我天，真有想象力，整的像个棺材造型。。。,197586,兰陵,0,2020-12-28 15:48:32
11767,115047,150817,这定名是没调查过中国市场竞品，还是决策者一意孤行？ 但凡正常思维都不会起出同行的者行孙，怕是有人钻牛角尖了吧。,172295,楚门,0,2020-12-29 10:39:49
11768,115048,150817,正统翻译应该是 杀马特 [裂开],253013,逸群被抢了,0,2020-12-28 17:38:56
11769,115049,150817,"智马达？
马之达？
你也想塞车？",216071,小邪,0,2020-12-28 16:54:21
11770,115050,150817,专治马自达。,221191,Solution,0,2020-12-28 16:52:43
11771,115052,150817,空调暖风座椅加热地板油，百公里55度电,216071,小邪,0,2020-12-28 16:52:29
11772,115053,150817,其实smart早有中文译音-杀马特????,141540,支持国牌,0,2020-12-28 16:52:14
11773,115054,150817,smart一般都是全小写的，不会大写一个S，因为是Swatch和Mercedes合作产物，s+m+art,253014,小o,0,2020-12-28 16:28:28
11774,115031,150817,马自达哭晕在厕所,252930,ddw,0,2020-12-28 16:13:52
11775,115032,150817,那我吉利代工的知豆，以后再插个奔驰标[偷笑],252957,邦友97f6a46d,0,2020-12-28 16:06:00
11776,115033,150812,续航最差的竟然是最贵的！蔚来,127667,#,0,2020-12-29 16:38:02
11777,115034,150812,我是参赛的秦Pro车主。看了大家留言，有几个问题想说说。总的来说电动邦为了公平还是下了大功夫。首先，所有车十二点充满后统一露天停，早上同时交车，温度是一样的。其次，每车有工作人员跟着监督速度空调。最后，趴窝路段也按照所剩续航分高速或者市区，基本上是占比均衡。最后就主要比拼人和车。我觉得各车主脚法差别就大，我就服两个几何车主脚法，确实强。而车就更明显，热泵和柴暖必须有优势。建议大家别把这当车的日常续航，为比赛总体都有所控制。我就是日常六折，比赛七折多，还比上届同车型名次高点。后期高速和趴窝路段详细数据值得重视，时速，每段电耗，趴窝表现都是很有价值的。,250633,铜鼓晓风,1,2020-12-29 05:02:06
11778,115036,150812,我的奇瑞3Xe480第二年，十月份坐标山西省晋中市高速满坐，ECO模式，续航打7折，有奇瑞的交流一下,161087,上尉中华剑,0,2020-12-28 22:31:28
11779,115037,150812,我觉得直接全程暖风加高速测试最真实，,222685,老万州调料,0,2020-12-28 22:27:02
11780,115038,150812,"宏光mini，欧拉，小蚂蚁，奔奔star小型车来一次呀[奸笑]
看看秋名山车神还在不？",137810,不诉离殇,0,2020-12-28 17:04:37
11781,115039,150812,北京久摇不中签的邦友发来贺电,253008,自在,0,2020-12-28 16:55:05
11782,115040,150812,"传说p7车主说当时是624/604开始跑的，不是670，能证实吗？
如果满电跑这个，真的太虚了，相比其他家nedc标的就真虚假。
如果没充满跑的还能勉强接受。",253009,杨,0,2020-12-28 16:08:25
11783,115042,150812,ER6这个成绩也太对不起观众了。标620km，只跑了367？？！！！是不是可以通知315去打假了？？,162429,木糖醇,0,2020-12-28 16:01:28
11784,115043,150812,这个天气不具有代表性，评测的那几天气温都回暖了，能在真正低温的时候评测吗,253010,记得要淡定,0,2020-12-28 15:49:45
11785,115045,150812,"有人质疑成绩，大家考虑这个里程含有表显电量为0后，又跑了大约30公里，就可以理解了，特别北汽那辆车表显快0后又蠕行了3小时，
所以这个成绩是可以理解的，我是c车主，自己实测感觉，开车佛系点，单程路长点，控制好右脚，是可以达到这个比例的，温度合适可以超过550",253011,杨明,0,2020-12-28 10:28:22
11786,115046,150812,CS55比赛车主来了，我解释下，suv组前三百公里都是组队开的，除了因为其他车插入基本都速度差不多，后面72公里时候我前面不知道是小鹏还是哪个白色轿车A010我俩先走了，因为觉得不想开到半夜去，，然后72公里第二圈时候特斯拉长腿好像彪了一会车超过去了，然后几何c大概也是这时候开始第二圈72公里从我旁边过去了，这会其他车大部分已经去小圈了因为始终没见到追上来,253012,悟空,0,2020-12-28 08:49:17
11787,115056,150812,邦哥，顺便把每辆车的官方售价标注一下就更完美了！,253015,老薛()博平,0,2020-12-28 08:20:29
11788,115058,150812,这样的文章太好了！点赞,225540,番茄,0,2020-12-28 08:11:14
11789,114262,150812,一个性感的标题，一档客观的节目！,252566,雷力,0,2020-12-27 23:24:38
11790,114263,150812,感觉上汽那款比较真实，其他车续航都比较水呢,252567,任意,0,2020-12-27 23:03:20
11791,114264,150812,这才能称之为是骡子是马拉出来溜溜，让那些虚标里程的车型白骨露于野[强][强][强],252568,玉兔东升,0,2020-12-27 23:03:13
11792,114265,150812,求哪吒V的续航和体验,132153,贝塔,2,2020-12-27 22:57:11
11793,114266,150812,请问统一快充前，各个车交的时候原始电量是否有要求？不排除部分家里慢充充满后半夜才来集合的吧。为何不要求放电至30%以下在集合统一快充呢？空调统一24度也不够科学，有的车24度热死。路上驾驶模式和回收模式也不同，有的经济模式全程，有的开了一半才知道可以用经济模式……忠言逆耳，希望下次测试可以更有参考意义。,252569,食色涂鸦HC,0,2020-12-27 22:41:14
11794,114267,150812,出发时电池温度没有测，这个影响非常大，如果是刚充满电电池温度在25度以上，和温暖季节的续航几乎不会有差别。但是如果是冷车，续航会有大幅缩水，所以几何这个不太现实，照这个冬季续航春秋季续航得比标称值还高一大截,227399,应硕,0,2020-12-27 22:34:48
11795,114268,150812,其实挺期待磷酸铁锂电池版本的毛豆3,160713,DaYan,0,2020-12-27 22:34:07
11796,114269,150812,参赛的埃安lx是去年版还是今年新版？,162442,李日斤,0,2020-12-27 22:30:08
11797,114270,150812,"之前有一些测评的人发现，几何的时速表不准。表速比实际快。相当于变相低速巡航，能够增大续航。建议用手机导航的显示来统一速度。
而且几何的空调据说也是最糟糕的。设定温度也是有偏差，属于歪门邪道。同样建议另外用电子温度计来统一温度。",252570,陈思源,0,2020-12-27 22:07:23
11798,114271,150812,"车子出发前是都刚充好吗？电芯温度不一样的吧？
有些车如果有充电电池加热，出发时电池已经二三十度了，续航自然会好。",252571,小超,0,2020-12-27 21:48:51
11799,114272,150812,请问本次参赛的Model 3是磷酸铁锂电池的吗？,252572,林 树,0,2020-12-27 21:00:04
11800,114273,150812,好家伙，身为P7车主必须说一句，这车冬天的电是比较虚[捂脸]（虽然很不想承认）,252573,澜天星,0,2020-12-27 20:17:01
11801,114274,150812,几何c这么牛吗？我的吉利gse不敢开空调才跑300,252574,启点艺术阳光老师,0,2020-12-27 20:07:57
11802,114275,150812,比亚迪e2吊打汉，因为有柴油加热,215392,小古（^_^）,0,2020-12-27 20:07:28
11803,114276,150812,建议增加每阶段最终平均时速限制：高速路段不低于80公里、中低速不低于30公里，达不到的话成绩无效，这样更接近实际用车情况，避免北汽的两小时跑30公里，结束时间也好控制[握手],140991,吉行天下,0,2020-12-27 19:59:38
11804,114277,150812,北京的冬天真的不算冷，还是来内蒙或者黑吉辽吧。北汽EU5 R550，在内蒙只能跑180公里。全程空调23℃一档。,252575,孟,0,2020-12-27 19:41:02
11805,114278,150812,作为几何c车主，这续航排名，不意外，日常也上高速多，只要保持90左右的车速，开500+公里，没问题。,252576,谢更钟XYZ,0,2020-12-27 19:36:50
11806,114279,150812,跑的太辛苦，可不可以换个思路？搞个看谁趴的快比赛？NEDC与实际行驶里程做对比，平均车速做参考，现在有些车企标定空调温度很鸡贼，标24，实际出风根本不到，还有时速也有出入！,138778,任节,0,2020-12-27 19:34:16
11807,114280,150812,完全解决了广大车主最烦恼的问题，广汽埃安的温控系统给力呀。,252577,宝贝,0,2020-12-27 19:30:59
11808,114281,150812,就知道几何C会赢，因为前面已经有很多测评文章了！,252566,雷力,0,2020-12-27 18:38:37
11809,114282,150812,趴趴趴大赛很好，为大家揭秘最关心的续航问题[强][强][强],172174,卡车人,0,2020-12-27 18:24:56
11810,114283,150812,续航里程排个名，这个更重要,127667,#,0,2020-12-27 18:09:06
11811,114284,150812,为什么荣威ER6的成绩这么差啊？,252578,VENUCIA,0,2020-12-27 18:07:08
11812,114286,150812,有机会试试奕泽e进擎系列，谢谢哈,252579,一一,0,2020-12-27 18:03:37
11813,114288,150812,几何C是不是选装了热泵？如果是的话，对于冬季续航提升帮助还是不小的…毕竟其他车款基本没有配置热泵空调,252580,四夕,0,2020-12-27 18:01:37
11814,114289,150812,非常感谢电动帮这个活动，让用户看清楚谁最没良心，虚标续航，结果在意料之中，小鹏P7为啥不是706？不然虚标续航一定是第一，另外荣威69度电标620必然倒第一，这就是我一直抵触的虚表续航并炒作行为！,127667,#,0,2020-12-27 17:55:40
11815,114291,150812,网上小鹏p7简直吹爆了，结果评测现出真像,252581,看流年,0,2020-12-27 17:52:30
11816,114292,150812,吉利的车24℃暖风比其他车冷，以前对比过，别的车暖烘烘，吉利的电车把人能冻死,252582,biubiubiu,0,2020-12-27 17:47:30
11817,114293,150812,小编没写写eu5昨天的表现[坏笑],0,邦友,0,2020-12-27 17:42:51
11818,114294,150812,几何A我自己就开，开不了那么多，坐标北京[捂脸][捂脸][捂脸],138329,sunkj,0,2020-12-27 17:37:36
11819,114295,150812,几何，车是好车，但吉利的售后，真不敢恭维，脱离吉利早点独立，售后方面下下功夫，可以考虑,138202,Forever 41,0,2020-12-27 17:34:47
11820,114296,150812,我的长安cs55，整天跑高速，开着空调根本没有8折，就算市区加高速我都没跑过8折，有些怀疑真实性。,252583,君墨,0,2020-12-27 17:24:13
11821,114297,150812,是不是可以等哪次寒潮来了，搞一个极限低温挑战。,188631,上运行的兔子先生,0,2020-12-27 17:23:12
11822,114298,150812,作为一名几何车主，对于结果不感意外。我的几何A在北京春夏秋三季基本是一比一，冬季零下不开暖风续航八折，开暖风六折吧。几何C因为有新的温控系统，所以冬天续航要比普通车好。几何很低调，不搞噱头，不吹牛逼，凭实力说话。用过才会知道。,188510,乡下人,0,2020-12-27 17:22:00
